ChEMBL ID,Canonical_Smiles,MW,LogP,NumHDonors,NumHAcceptors,pKi
CHEMBL2112373,NC(=N)NCCc1ccc2c(c1)c1C[C@@]3(O)[C@H]4Cc5c6[C@]3([C@H](c1[nH]2)Oc6c(O)cc5)CCN4CC1CC1,499.615,2.59817,6,5,8.31
CHEMBL2112374,NC(=N)NCc1ccc2c(c1)c1C[C@@]3(O)[C@H]4Cc5c6[C@]3([C@H](c1[nH]2)Oc6c(O)cc5)CCN4CC1CC1,485.588,2.55567,6,5,7.15
CHEMBL3360832,NC(=N)NCCC[C@@H](C(=O)NCC1(CCN(CC1)Cc1ccccc1)Nc1ccccc1)N,451.619,1.84007,6,5,7.43
CHEMBL235743,O=C(N[C@H](C(=O)N)Cc1ccccc1)CNC(=O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)C,455.515,-0.9043,6,6,6.52
CHEMBL91683,CC(=N)NCCc1ccc2c(c1)c1C[C@@]3(O)C4Cc5c6[C@]3([C@H](c1[nH]2)Oc6c(O)cc5)CCN4CC1CC1,498.627,3.70187,5,5,7.67
CHEMBL4574150,O=C(C1=C(O)[C@H]2[C@]34[C@](C1)(O)[C@@H](Cc1c4c(O2)c(O)cc1)N(CC3)CC1CC1)Nc1ccc2c(c1)[nH]cc2,499.567,3.4983,5,6,7.72
CHEMBL3361425,NC(=N)NCCNC(=O)C1(CCN(CC1)Cc1ccccc1)Nc1ccccc1,394.523,1.73257,5,4,5.60
CHEMBL4435773,O=C(C1=C(O)[C@H]2[C@]34[C@](C1)(O)[C@@H](Cc1c4c(O2)c(O)cc1)N(CC3)CC1CC1)NC(C(=O)O)(C)C,470.522,1.3577,5,7,7.93
CHEMBL4521187,OC[C@H](NC(=O)C1=C(O)[C@H]2[C@]34[C@](C1)(O)[C@@H](Cc1c4c(O2)c(O)cc1)N(CC3)CC1CC1)C,442.512,0.8753,5,7,7.74
CHEMBL2178724,CC(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N)Cc1ccccc1)Cc1c[nH]c2c1cccc2,449.511,0.5441,5,4,7.92
CHEMBL1834247,NC(=O)CN1Cc2ccccc2C[C@@H](C1=O)NC(=O)[C@H](NC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)C,495.58,-0.06146,5,6,7.74
CHEMBL607322,O=C(N[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O)O)CNC(=O)CNC(=O)C,458.515,-1.0868,5,7,6.74
CHEMBL432045,O=C([C@H](Cc1c(C)cc(cc1C)O)N)NC1CCNc2c1cc(cc2)Cc1ccccc1,429.564,4.14274,4,4,8.03
CHEMBL2112473,Oc1ccc2c(c1)CN[C@H](C2)CN[C@@H](C(C)C)CN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,451.655,4.026,4,5,7.08
CHEMBL4468216,OC(=O)c1ccc2c(c1Cl)[nH]c1c2C[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,492.959,3.9242,4,5,9.00
CHEMBL4592669,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CNCc1ccccc1,461.606,3.88374,4,5,9.10
CHEMBL4598103,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CNCc1ccccc1,461.606,3.88374,4,5,9.10
CHEMBL236663,Oc1cc(C)c(c(c1)C)C[C@@H](C(=O)NCCCCc1nc(C)c([nH]c1=O)Cc1c(C)cccc1C)N,490.648,3.6173,4,5,8.28
CHEMBL415247,Oc1ccc2c(c1)CN[C@H](C2)C(=O)N[C@@H](C(C)C)CN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,465.638,3.5526,4,5,7.53
CHEMBL401615,NCCCC[C@@H](C(=O)O)NC(=O)[C@@H](Cc1ccccc1)CN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,495.664,3.549,4,5,5.82
CHEMBL3898898,OC[C@@H](C(=O)O)NC1Nc2ccccc2N(C1=O)[C@H]1C[C@H]2CC[C@@](C1)(N2C1CCCCCCC1)C,484.641,3.3047,4,6,4.59
CHEMBL257895,OC(=O)CC[C@@H](C(=O)O)NC(=O)[C@@H](Cc1ccccc1)CN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,496.604,3.2848,4,5,6.44
CHEMBL4462756,OC(=O)c1ccc2c(c1)[nH]c1c2C[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,458.514,3.2708,4,5,9.22
CHEMBL3361433,NC(=N)NCC(=O)NCC1(CCN(CC1)Cc1ccccc1)Cc1cccc2c1cccc2,443.595,3.26397,4,3,5.58
CHEMBL236662,O=C([C@H](Cc1c(C)cc(cc1C)O)N)NCCCCc1nc(C)c([nH]c1=O)CCc1ccccc1,476.621,3.19486,4,5,7.25
CHEMBL437983,NCCC[C@@H](C(=O)O)NC(=O)[C@@H](Cc1ccccc1)CN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,481.637,3.1589,4,5,6.29
CHEMBL72885,NCCc1ccc2c(c1)c1C[C@@]3(O)C4Cc5c6C3(C(c1[nH]2)Oc6c(O)cc5)CCN4CC1CC1,457.574,3.0738,4,5,7.55
CHEMBL3695262,NC(=N)NCCNc1nc2ccccc2n(c1=O)C1CCN(CC1)C1CCCCCCC1,439.608,3.04127,4,6,4.45
CHEMBL211543,Oc1cc(C)c(c(c1)C)C[C@@H](C(=O)N[C@H]1Cc2ccccc2CN(C1=O)Cc1nc2c([nH]1)cccc2)N,497.599,3.02504,4,5,6.37
CHEMBL4529950,O=C(C1=C(O)[C@H]2[C@]34[C@](C1)(O)[C@@H](Cc1c4c(O2)c(O)cc1)N(CC3)CC1CC1)Nc1ccccc1,460.53,3.017,4,6,8.17
CHEMBL392057,Oc1cc(C)c(c(c1)C)C[C@@H](C(=O)NCCCCc1nc(C)c([nH]c1=O)Cc1ccccc1)N,462.594,3.00046,4,5,8.07
CHEMBL401789,OC(=O)C[C@@H](C(=O)O)NC(=O)[C@@H](Cc1ccccc1)CN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,482.577,2.8947,4,5,6.30
CHEMBL4457877,N#Cc1ccc(cc1)NC(=O)C1=C(O)[C@H]2[C@]34[C@](C1)(O)[C@@H](Cc1c4c(O2)c(O)cc1)N(CC3)CC1CC1,485.54,2.88868,4,7,7.95
CHEMBL39968,O=C(Nc1ccccc1)NC[C@@H]1Cc2ccccc2CN1C(=S)NC[C@H]1CCCN1,423.586,2.8615,4,3,6.26
CHEMBL236462,O=C([C@H](Cc1c(C)cc(cc1C)O)N)NCCCc1nc(C)c([nH]c1=O)CCc1ccccc1,462.594,2.80476,4,5,7.42
CHEMBL4561876,O=C(C1=C(O)[C@H]2[C@]34[C@](C1)(O)[C@@H](Cc1c4c(O2)c(O)cc1)N(CC3)CC1CC1)NCc1ccccc1,474.557,2.6947,4,6,7.80
CHEMBL236461,O=C([C@H](Cc1c(C)cc(cc1C)O)N)NCCCc1nc(C)c([nH]c1=O)Cc1ccccc1,448.567,2.61036,4,5,7.22
CHEMBL410122,Oc1cccc(c1)C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,462.546,2.4605,4,6,8.57
CHEMBL272021,O=C(c1ccc(cc1)C(=O)O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,490.556,2.4531,4,6,7.10
CHEMBL285563,Oc1ccc2c3c1O[C@@H]1[C@@]43CCNC(C2)[C@]4(O)Cc2c1[nH]c1c2cccc1,360.413,2.4502,4,4,7.96
CHEMBL4543425,O=C(C1=C(O)[C@H]2[C@]34[C@](C1)(O)[C@@H](Cc1c4c(O2)c(O)cc1)N(CC3)CC1CC1)Nc1ccccn1,461.518,2.412,4,7,8.17
CHEMBL272051,Nc1ccc(cc1)C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,461.562,2.3371,4,6,7.44
CHEMBL3667191,O=C1CC[C@@]2([C@@]3(C1)CCN([C@@H]2Cc1c3c(O)c(cc1)C(=O)NCCc1nc2c([nH]1)cccc2)C)O,474.561,2.2231,4,6,6.31
CHEMBL41245,O=C(NC(C)(C)C)NC[C@@H]1Cc2ccccc2CN1C(=S)NC[C@H]1CCCN1,403.596,2.1375,4,3,6.80
CHEMBL2370431,Oc1ccc(cc1)C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@H](C(=O)O)Cc1ccccc1)N,487.556,2.0276,4,5,6.83
CHEMBL416788,OC(=O)C(c1c(C)cc(cc1C)O)NC(=O)C1NCc2c(C1)cccc2,354.406,1.96544,4,4,8.74
CHEMBL4542825,CC(NC(=O)C1=C(O)[C@H]2[C@]34[C@](C1)(O)[C@@H](Cc1c4c(O2)c(O)cc1)N(CC3)CC1CC1)C,426.513,1.9029,4,6,8.70
CHEMBL413703,O=C([C@H](Cc1c(C)cc(cc1C)O)N)NCCCCc1nc(C)c([nH]c1=O)C,386.496,1.71808,4,5,7.11
CHEMBL237074,Oc1cc(C)c(c(c1)C)C[C@@H](C(=O)NCCCCc1[nH]c(=O)c(nc1C)C)N,386.496,1.71808,4,5,6.68
CHEMBL4459343,COC(=O)C(NC(=O)C1=C(O)[C@H]2[C@]34[C@](C1)(O)[C@@H](Cc1c4c(O2)c(O)cc1)N(CC3)CC1CC1)(C)C,484.549,1.4461,4,8,8.40
CHEMBL511645,O[C@@H]1CC[C@@]2([C@@]3(C1)CCN([C@@H]2Cc1c3c(O)c(cc1)C(=O)N)CC1CCC1)O,386.492,1.4353,4,5,8.41
CHEMBL512150,O[C@H]1CC[C@@]2([C@@]3(C1)CCN([C@@H]2Cc1c3c(O)c(cc1)C(=O)N)CC1CCC1)O,386.492,1.4353,4,5,7.11
CHEMBL2178732,CC(=O)N[C@@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)Cc1c[nH]c2c1cccc2,392.459,1.4279,4,3,7.62
CHEMBL384915,OC(=O)CCNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1c(C)cc(cc1C)O)N,439.512,1.42324,4,5,8.38
CHEMBL392828,O=C([C@H](Cc1c(C)cc(cc1C)O)N)NCCCCc1nc(C)c[nH]c1=O,372.469,1.40966,4,5,7.13
CHEMBL236868,O=C([C@H](Cc1c(C)cc(cc1C)O)N)NCCCCc1[nH]c(=O)cnc1C,372.469,1.40966,4,5,6.46
CHEMBL437372,O=C([C@H](Cc1c(C)cc(cc1C)O)N)NCCCc1nc(C)c([nH]c1=O)C,372.469,1.32798,4,5,6.57
CHEMBL3895484,OC[C@@H](C(=O)N(C[C@@H]1CC[C@H](CC1)O)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,473.614,1.2288,4,6,7.00
CHEMBL3930802,OC[C@@H](C(=O)N(C[C@@H]1CC[C@@H](CC1)O)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,473.614,1.2288,4,6,7.00
CHEMBL3679612,COC(=O)C1(CC1)NC(=O)C1=C(O)[C@H]2[C@]34[C@](C1)(O)[C@@H](Cc1c4c(O2)c(O)cc1)N(CC3)CC1CC1,482.533,1.2001,4,8,8.01
CHEMBL120758,Oc1cc(C)c(c(c1)C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N)Cc1ccccc1)N,452.555,1.08264,4,5,7.27
CHEMBL19982,NC(=O)N/N=C\1/CC[C@@]2(C34[C@H]1Oc1c4c(CC2N(CC3)CC2CC2)ccc1O)O,398.463,0.9806,4,6,8.43
CHEMBL236253,O=C([C@H](Cc1c(C)cc(cc1C)O)N)NCCc1nc(C)c([nH]c1=O)C,358.442,0.93788,4,5,7.03
CHEMBL236460,O=C([C@H](Cc1c(C)cc(cc1C)O)N)NCc1nc(C)c([nH]c1=O)C,344.415,0.89538,4,5,6.16
CHEMBL1202432,NC(=O)N/N=C\1/CC[C@@]2(C34[C@H]1Oc1c4c(CC2N(CC3)C)ccc1O)O,358.398,0.2004,4,6,7.16
CHEMBL276959,NC(=O)N/N=C\1/CC[C@@]2(C34[C@H]1Oc1c4c(CC2N(CC3)C)ccc1O)O,358.398,0.2004,4,6,7.16
CHEMBL409225,NC(=O)CN1Cc2ccccc2C[C@@H](C1=O)NC(=O)[C@H](N1Cc2cc(O)ccc2C[C@@H](C1=O)N)C,479.537,-0.4523,4,6,6.80
CHEMBL2113372,CCCCCCC(=O)N[C@]12Cc3c([C@H]4[C@]52CCN(C1Cc1c5c(O4)c(cc1)O)C)[nH]c1c3cccc1,485.628,4.8867,3,4,7.99
CHEMBL2113382,CN1CC[C@]23[C@@]4(C1Cc1c2c(O[C@H]3c2c(C4)c3ccccc3[nH]2)c(cc1)O)NCCc1ccccc1,477.608,4.6324,3,4,8.96
CHEMBL368600,CCCN[C@]12Cc3c([C@H]4C52CCN(C1Cc1c5c(O4)c(cc1)O)CC1CC1)[nH]c1c3cccc1,455.602,4.5799,3,4,8.62
CHEMBL40825,O=C(NC(C)(C)C)NC[C@@H]1Cc2ccccc2CN1/C(=N/C[C@H]1CCCN1Cc1ccccc1)/S,493.721,4.4614,3,3,6.29
CHEMBL607393,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1[nH]c1c2cccc1)CCc1ccccc1,464.565,4.4053,3,4,7.96
CHEMBL610009,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1[nH]c1c2cccc1Br)CC1CC1,493.401,4.3351,3,4,10.00
CHEMBL4636799,O=C(N1CC[C@]23[C@@]4([C@H]1Cc1c2c(O[C@H]3c2c(C4)c3ccccc3[nH]2)c(cc1)O)O)CCc1ccccc1,492.575,4.322,3,4,7.05
CHEMBL4587201,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CN(Cc1ccccc1)C,475.633,4.22594,3,5,8.72
CHEMBL4598234,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CN(Cc1ccccc1)C,475.633,4.22594,3,5,8.72
CHEMBL173874,CCN[C@]12Cc3c([C@H]4C52CCN(C1Cc1c5c(O4)c(cc1)O)CC1CC1)[nH]c1c3cccc1,441.575,4.1898,3,4,9.10
CHEMBL2113377,CCCCN[C@]12Cc3c([C@H]4[C@]52CCN(C1Cc1c5c(O4)c(cc1)O)C)[nH]c1c3cccc1,429.564,4.1898,3,4,8.85
CHEMBL4453368,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)Cc1ccccc1,432.564,4.18474,3,4,8.32
CHEMBL4455826,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)Cc1ccccc1,432.564,4.18474,3,4,8.32
CHEMBL2113379,O=C(N[C@]12Cc3c4ccccc4[nH]c3[C@H]3[C@]42CCN(C1Cc1c4c(O3)c(cc1)O)C)Cc1ccccc1,491.591,4.159,3,4,8.18
CHEMBL4440537,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CN1CCc2c(C1)cccc2,487.644,4.15224,3,5,8.62
CHEMBL4594673,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CN1CCc2c(C1)cccc2,487.644,4.15224,3,5,8.62
CHEMBL151921,CNC(C(C(=O)NCc1cccc2c1cccc2)(C)C)c1cccc(c1)O,362.473,4.1485,3,3,6.79
CHEMBL610016,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)CC=C1c1c[nH]c2c1cccc2)CC1CC1,440.543,4.1311,3,4,9.00
CHEMBL4443716,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CN1Cc2c(C1)cccc2,473.617,4.10974,3,5,8.57
CHEMBL4597980,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CN1Cc2c(C1)cccc2,473.617,4.10974,3,5,8.57
CHEMBL2113381,CCCCC(=O)N[C@]12Cc3c([C@H]4[C@]52CCN(C1Cc1c5c(O4)c(cc1)O)C)[nH]c1c3cccc1,457.574,4.1065,3,4,8.68
CHEMBL436273,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN(C(C2)[C@]4(O)Cc2c1[nH]cc2c1ccccc1)CC1CC1,440.543,4.0864,3,4,8.57
CHEMBL3787016,Oc1ccc2c(c1)[C@@]13CCN([C@H](C2)[C@]3(O)CCc2c(C1)[nH]c1c2cccc1)CC1CC1,414.549,4.0717,3,3,9.30
CHEMBL4638693,O=C(N1CC[C@]23[C@@]4([C@H]1Cc1c2c(O[C@H]3c2c(C4)c3ccccc3[nH]2)c(cc1)O)O)Cc1ccccc1,478.548,3.9319,3,4,7.38
CHEMBL401508,O=C(N[C@H](C(=O)O)CC1CCCCC1)CCN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,430.589,3.9216,3,4,6.77
CHEMBL493846,O=C(c1ccc2c(c1)cccc2)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,496.607,3.9081,3,5,7.53
CHEMBL495058,O=C(c1ccc2c(c1)cccc2)N[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,496.607,3.9081,3,5,6.29
CHEMBL575508,Oc1ccc2c(c1)CN([C@H](C2)C(=O)N[C@@H](C(C)C)CN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O)C,479.665,3.8948,3,5,6.93
CHEMBL63912,CCNC(=O)c1ccc(cc1)C(=C1CC2CCC(C1)N2)c1ccc(cc1)O,362.473,3.8582,3,3,8.35
CHEMBL10872,Oc1cccc(c1)[C@]1(C)CCN(C[C@@H]1C)C[C@H](C(C)C)NC(=O)[C@@H]1NCc2c(C1)cccc2,449.639,3.847,3,4,5.96
CHEMBL238282,CNC(=N)c1ccc(nc1)Oc1ccc(cc1)CNCCc1ccccc1,360.461,3.75097,3,4,5.46
CHEMBL4443759,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)C(=O)N1Cc2c(C1)cccc2,487.6,3.74994,3,5,8.23
CHEMBL4597505,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)C(=O)N1Cc2c(C1)cccc2,487.6,3.74994,3,5,8.23
CHEMBL95319,CC(=C)CN1CCC23[C@@]4(C1Cc1c2c(O[C@H]3c2c(C4)c3ccccc3[nH]2)c(cc1)O)O,414.505,3.7387,3,4,8.33
CHEMBL3596367,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1[nH]c1c2cccc1)CC(F)(F)F,442.437,3.7249,3,4,6.87
CHEMBL3598303,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1[nH]c1c2cccc1)CC(F)(F)F,442.437,3.7249,3,4,6.87
CHEMBL610015,Fc1ccc2c(c1)c1C[C@@]3(O)[C@H]4Cc5c6[C@]3([C@H](c1[nH]2)Oc6c(O)cc5)CCN4CC1CC1,432.495,3.7117,3,4,9.05
CHEMBL3704609,CONC(=N)/N=c/1\[nH]c2c(n1C1CCN(CC1)C1CCCCCCC1)cccc2,398.555,3.70567,3,4,5.25
CHEMBL3785854,Oc1ccc2c(c1)[C@@]13CCN([C@@H](C2)[C@]3(O)Cc2c(C1)[nH]c1c2cccc1)CC1CC1,400.522,3.6816,3,3,10.00
CHEMBL403325,O=C(N[C@H](C(=O)O)CCc1ccccc1)CCN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,438.568,3.584,3,4,6.44
CHEMBL610526,COc1cccc2c1[nH]c1c2C[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,444.531,3.5812,3,5,8.62
CHEMBL4482942,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CN1CCCCC1,439.6,3.57984,3,5,7.80
CHEMBL4596318,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CN1CCCCC1,439.6,3.57984,3,5,7.80
CHEMBL567175,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1[nH]c1c2cccc1)CC1CC1,414.505,3.5726,3,4,10.00
CHEMBL3596364,CCCN1CC[C@]23[C@@]4([C@H]1Cc1c2c(O[C@H]3c2c(C4)c3ccccc3[nH]2)c(cc1)O)O,402.494,3.5726,3,4,8.96
CHEMBL611695,CCCN1CC[C@]23[C@@]4([C@H]1Cc1c2c(O[C@H]3c2c(C4)c3ccccc3[nH]2)c(cc1)O)O,402.494,3.5726,3,4,8.96
CHEMBL401094,Brc1ccc2c(c1)c1C[C@@]3(O)[C@H]4Cc5c6[C@]3([C@H](c1[nH]2)Oc6c(O)cc5)CCN4C,453.336,3.5549,3,4,8.07
CHEMBL238280,NC(=N)c1ccc(nc1)Oc1ccc(cc1)CNCCc1ccccc1,346.434,3.49027,3,4,6.67
CHEMBL297756,O=C(N[C@@H]1CC[C@@]2(C34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)/C=C/c1ccc(cc1)C,486.612,3.46292,3,5,8.02
CHEMBL248840,Clc1ccc2c(c1)c1C[C@@]3(O)[C@H]4Cc5c6[C@]3([C@H](c1[nH]2)Oc6c(O)cc5)CCN4C,408.885,3.4458,3,4,8.29
CHEMBL3695217,OCC(CNc1nc2ccccc2n(c1=O)[C@@H]1C[C@@H]2CC[C@H](C1)N2C1CCCCCCC1)O,454.615,3.4424,3,7,4.66
CHEMBL3698782,OC[C@@H](CNc1nc2ccccc2n(c1=O)[C@@H]1C[C@@H]2CC[C@H](C1)N2C1CCCCCCC1)O,454.615,3.4424,3,7,4.31
CHEMBL403633,Oc1cccc(c1)[C@]1(C)CCN(C[C@@H]1C)C[C@@H](C(=O)N[C@H](C(=O)O)C)Cc1ccccc1,438.568,3.4399,3,4,7.66
CHEMBL255354,Oc1cccc(c1)[C@]1(C)CCN(C[C@@H]1C)C[C@@H](C(=O)N[C@@H](C(=O)O)C)Cc1ccccc1,438.568,3.4399,3,4,7.13
CHEMBL610550,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)CC[C@@H]1Nc1ccccc1)CC1CC1,418.537,3.437,3,5,8.82
CHEMBL610292,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)CC[C@H]1Nc1ccccc1)CC1CC1,418.537,3.437,3,5,8.11
CHEMBL3596366,FC(CN1CC[C@]23[C@@]4([C@H]1Cc1c2c(O[C@H]3c2c(C4)c3ccccc3[nH]2)c(cc1)O)O)F,424.447,3.4277,3,4,7.81
CHEMBL3598302,FC(CN1CC[C@]23[C@@]4([C@H]1Cc1c2c(O[C@H]3c2c(C4)c3ccccc3[nH]2)c(cc1)O)O)F,424.447,3.4277,3,4,7.81
CHEMBL2113383,CCN[C@]12Cc3c4ccccc4[nH]c3[C@H]3[C@]42CCN(C1Cc1c4c(O3)c(cc1)O)C,401.51,3.4096,3,4,9.15
CHEMBL409458,Clc1ccc(cc1)C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,480.992,3.4083,3,5,8.85
CHEMBL611933,Clc1ccc(cc1)C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,480.992,3.4083,3,5,8.85
CHEMBL347531,CNC(C(C(=O)NCC1CCCCC1)(C)C)c1cccc(c1)O,318.461,3.3754,3,3,6.06
CHEMBL606872,C=CCN1CC[C@]23[C@@]4([C@H]1Cc1c2c(O[C@H]3c2c(C4)c3ccccc3[nH]2)c(cc1)O)O,400.478,3.3486,3,4,8.96
CHEMBL3264440,Oc1ccc2c(c1)CN[C@H](C2)C(=O)OCCCN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,438.568,3.3451,3,6,6.66
CHEMBL344000,Oc1ccc2c3c1O[C@@H]1[C@@]43CCNC(C2)[C@@H]4Cc2c1[nH]c1c2cccc1,344.414,3.3353,3,3,6.03
CHEMBL176537,O=CN[C@]12Cc3c([C@H]4C52CCN(C1Cc1c5c(O4)c(cc1)O)CC1CC1)[nH]c1c3cccc1,441.531,3.3263,3,4,9.05
CHEMBL494854,O=C(c1ccc2c(n1)cccc2)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,497.595,3.3031,3,6,8.41
CHEMBL495057,O=C(c1cnc2c(c1)cccc2)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,497.595,3.3031,3,6,7.94
CHEMBL521854,O=C(c1ncc2c(c1)cccc2)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,497.595,3.3031,3,6,7.81
CHEMBL523382,O=C(c1cnc2c(c1)cccc2)N[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,497.595,3.3031,3,6,7.49
CHEMBL522201,O=C(c1ncc2c(c1)cccc2)N[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,497.595,3.3031,3,6,6.88
CHEMBL494853,O=C(c1ccc2c(n1)cccc2)N[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,497.595,3.3031,3,6,6.83
CHEMBL3695255,O=C(CNc1nc2ccccc2n(c1=O)[C@@H]1C[C@@H]2CC[C@H](C1)N2C1CCCCCCC1)NCC(=O)O,495.624,3.29,3,7,4.43
CHEMBL438413,O=C(N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)/C=C/Cc1ccccc1,486.612,3.24,3,5,8.09
CHEMBL401716,O=C(N[C@H](C(=O)O)Cc1ccccc1)CCN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,424.541,3.1939,3,4,6.00
CHEMBL4564309,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CN1CCCC1,425.573,3.18974,3,5,7.35
CHEMBL4596196,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CN1CCCC1,425.573,3.18974,3,5,7.35
CHEMBL3596363,CCN1CC[C@]23[C@@]4([C@H]1Cc1c2c(O[C@H]3c2c(C4)c3ccccc3[nH]2)c(cc1)O)O,388.467,3.1825,3,4,8.57
CHEMBL611704,CCN1CC[C@]23[C@@]4([C@H]1Cc1c2c(O[C@H]3c2c(C4)c3ccccc3[nH]2)c(cc1)O)O,388.467,3.1825,3,4,8.57
CHEMBL473362,O=C(N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)/C=C/c1ccccc1,472.585,3.1545,3,5,8.51
